team1,seed1,team2,seed2,team1_win_prob
North Dakota State,14,St. John's,5,0.2615068523058529
North Dakota State,14,Kansas,4,0.2171619436862791
North Dakota State,14,Louisville,6,0.38787386055345896
North Dakota State,14,Michigan State,3,0.28823811976421776
North Dakota State,14,UCLA,7,0.33596009995225246
North Dakota State,14,UConn,2,0.22433425324680661
North Dakota State,14,Arizona,1,0.1320438864262407
North Dakota State,14,Villanova,8,0.4536552353883743
North Dakota State,14,Wisconsin,5,0.2662580183191212
North Dakota State,14,Arkansas,4,0.22455319977087815
North Dakota State,14,BYU,6,0.286292171699738
North Dakota State,14,Gonzaga,3,0.4490070074160124
North Dakota State,14,Miami (FL),7,0.5123560997891901
North Dakota State,14,Purdue,2,0.12605170037188806
North Dakota State,14,Florida,1,0.215774880280762
North Dakota State,14,Clemson,8,0.4119382482764408
North Dakota State,14,Vanderbilt,5,0.25775076760299426
North Dakota State,14,Nebraska,4,0.378938844954937
North Dakota State,14,North Carolina,6,0.40117760383443474
North Dakota State,14,Illinois,3,0.3640160338500311
North Dakota State,14,Saint Mary's,7,0.37493825244546286
North Dakota State,14,Houston,2,0.19085158974505598
North Dakota State,14,Michigan,1,0.0999723587277231
North Dakota State,14,Georgia,8,0.5579916019746878
North Dakota State,14,Texas Tech,5,0.2901461414021655
North Dakota State,14,Alabama,4,0.2603372091801038
North Dakota State,14,Tennessee,6,0.352080839444531
North Dakota State,14,Virginia,3,0.2709939960920772
North Dakota State,14,Kentucky,7,0.3132761782960858
North Dakota State,14,Iowa State,2,0.2314861301083776
North Dakota State,14,Siena,16,0.962674077644133
North Dakota State,14,TCU,9,0.4868612107509553
North Dakota State,14,Northern Iowa,12,0.4357118886044907
North Dakota State,14,California Baptist,13,0.8831324523020753
North Dakota State,14,South Florida,11,0.46459154188185636
North Dakota State,14,UCF,10,0.46423947094786133
North Dakota State,14,Furman,15,0.575879194682052
North Dakota State,14,LIU,16,0.9536764186789004
North Dakota State,14,Utah State,9,0.24003974047883309
North Dakota State,14,High Point,12,0.13830580572312173
North Dakota State,14,Hawaii,13,0.7782550778808558
North Dakota State,14,Texas,11,0.3640308682621295
North Dakota State,14,Kennesaw State,14,0.11443409676653177
North Dakota State,14,Missouri,10,0.5731516850574335
North Dakota State,14,Queens,15,0.9206570753225984
North Dakota State,14,Prairie View A&M,16,0.3049176480980562
North Dakota State,14,Iowa,9,0.4967305004127825
North Dakota State,14,McNeese,12,0.21946827033434385
North Dakota State,14,Troy,13,0.4509955815222155
North Dakota State,14,VCU,11,0.6574158093240912
North Dakota State,14,Penn,14,0.6355405741247427
North Dakota State,14,Texas A&M,10,0.5962209867781401
North Dakota State,14,Idaho,15,0.3554306466530521
North Dakota State,14,Howard,16,0.8611919421455972
North Dakota State,14,Saint Louis,9,0.35912046046146195
North Dakota State,14,Akron,12,0.402650383132268
North Dakota State,14,Hofstra,13,0.44491315121533576
North Dakota State,14,Miami (OH),11,0.2254877681799143
North Dakota State,14,Wright State,14,0.5401297984948645
North Dakota State,14,Santa Clara,10,0.42594136100193564
North Dakota State,14,Tennessee State,15,0.7152135719177498
UCF,10,Duke,1,0.1484948161573221
UCF,10,Ohio State,8,0.42137466101165566
UCF,10,St. John's,5,0.290106972109987
UCF,10,Kansas,4,0.2425047950496025
UCF,10,Louisville,6,0.4223896152502331
UCF,10,Michigan State,3,0.31850088311895297
UCF,10,UCLA,7,0.3686382768170098
UCF,10,UConn,2,0.2502465513186915
UCF,10,Arizona,1,0.14934849739243772
UCF,10,Villanova,8,0.48934513061348156
UCF,10,Wisconsin,5,0.29517006935131285
UCF,10,Arkansas,4,0.2504826210276259
UCF,10,BYU,6,0.3164414593375784
UCF,10,Gonzaga,3,0.4846556122703522
UCF,10,Miami (FL),7,0.5480317355028745
UCF,10,Purdue,2,0.14270013225251368
UCF,10,Florida,1,0.2410056947448683
UCF,10,Clemson,8,0.4470315582694126
UCF,10,Vanderbilt,5,0.2860992411743922
UCF,10,Nebraska,4,0.41319620626906994
UCF,10,North Carolina,6,0.43603392348164277
UCF,10,Illinois,3,0.3977884006947597
UCF,10,Saint Mary's,7,0.4090721646281861
UCF,10,Houston,2,0.21396321674801952
UCF,10,Michigan,1,0.11362415255324047
UCF,10,Georgia,8,0.5929808325687006
UCF,10,Texas Tech,5,0.3205190211963439
UCF,10,Alabama,4,0.28885944457339646
UCF,10,Tennessee,6,0.3854169434436301
UCF,10,Virginia,3,0.30020990026828187
UCF,10,Kentucky,7,0.3448939216179276
UCF,10,Iowa State,2,0.2579498034645006
UCF,10,Siena,16,0.9674949147317371
UCF,10,TCU,9,0.5226643351595477
UCF,10,Northern Iowa,12,0.4712076458309534
UCF,10,California Baptist,13,0.8971287090951924
UCF,10,South Florida,11,0.5003538632160752
UCF,10,North Dakota State,14,0.5357605290521392
UCF,10,Furman,15,0.6104410058277722
UCF,10,LIU,16,0.9596105940641882
UCF,10,Utah State,9,0.2671413591101103
UCF,10,High Point,12,0.15628329049658787
UCF,10,Hawaii,13,0.8019955222126336
UCF,10,Texas,11,0.3978037505382207
UCF,10,Kennesaw State,14,0.12977596985944076
UCF,10,Missouri,10,0.6077843829193454
UCF,10,Queens,15,0.9305129194991963
UCF,10,Prairie View A&M,16,0.3361046794679966
UCF,10,Iowa,9,0.532506231853958
UCF,10,McNeese,12,0.2449960380727196
UCF,10,Troy,13,0.4866626195959854
UCF,10,VCU,11,0.6889223565775148
UCF,10,Penn,14,0.6680430821269223
UCF,10,Texas A&M,10,0.6301896308525038
UCF,10,Idaho,15,0.38889354916159
UCF,10,Howard,16,0.877451205630861
UCF,10,Saint Louis,9,0.3927190961219537
UCF,10,Akron,12,0.43754116698808143
UCF,10,Hofstra,13,0.48052018439646393
UCF,10,Miami (OH),11,0.2514901063132053
UCF,10,Wright State,14,0.5754571843464852
UCF,10,Santa Clara,10,0.4612918349353732
UCF,10,Tennessee State,15,0.7434787052600287
Furman,15,Duke,1,0.1001443352977748
Furman,15,Ohio State,8,0.3172802160368696
Furman,15,St. John's,5,0.2068479582943729
Furman,15,Kansas,4,0.16964263867739537
Furman,15,Louisville,6,0.3181823152559957
Furman,15,Michigan State,3,0.2297300615258862
Furman,15,UCLA,7,0.27145966831621227
Furman,15,UConn,2,0.17559754572853514
Furman,15,Arizona,1,0.10075294403339806
Furman,15,Villanova,8,0.37947144521645304
Furman,15,Wisconsin,5,0.21088964591807363
Furman,15,Arkansas,4,0.17577970538630588
Furman,15,BYU,6,0.22805255223856535
Furman,15,Gonzaga,3,0.3750615142693858
Furman,15,Miami (FL),7,0.4362377786939143
Furman,15,Purdue,2,0.0960236527692457
Furman,15,Florida,1,0.16849376474919714
Furman,15,Clemson,8,0.34032683300417516
Furman,15,Vanderbilt,5,0.2036604444924347
Furman,15,Nebraska,4,0.31003957361976214
Furman,15,North Carolina,6,0.3303858590083228
Furman,15,Illinois,3,0.29653455307139215
Furman,15,Saint Mary's,7,0.3064075071869765
Furman,15,Houston,2,0.14800106405086497
Furman,15,Michigan,1,0.07561937992855021
Furman,15,Georgia,8,0.4817919191370508
Furman,15,Texas Tech,5,0.23137668504721323
Furman,15,Alabama,4,0.20585464152329178
Furman,15,Tennessee,6,0.28581756790854185
Furman,15,Virginia,3,0.21492926024523645
Furman,15,Kentucky,7,0.25148147594253456
Furman,15,Iowa State,2,0.18155935882281485
Furman,15,Siena,16,0.9499861425044677
Furman,15,TCU,9,0.41133559579162343
Furman,15,Northern Iowa,12,0.3625153656657483
Furman,15,California Baptist,13,0.8476844881045733
Furman,15,South Florida,11,0.389895645430992
Furman,15,North Dakota State,14,0.4241208053179486
Furman,15,UCF,10,0.3895589941722283
Furman,15,LIU,16,0.938126551391511
Furman,15,Utah State,9,0.18872116221584034
Furman,15,High Point,12,0.10571168363760844
Furman,15,Hawaii,13,0.7210441889433673
Furman,15,Texas,11,0.2965479197533139
Furman,15,Kennesaw State,14,0.08689841311039448
Furman,15,Missouri,10,0.49721055703200984
Furman,15,Queens,15,0.8952408400255643
Furman,15,Prairie View A&M,16,0.24418543030653858
Furman,15,Iowa,9,0.4209297709130626
Furman,15,McNeese,12,0.17155489141596525
Furman,15,Troy,13,0.3769466410615439
Furman,15,VCU,11,0.5856277671606758
Furman,15,Penn,14,0.562221082503703
Furman,15,Texas A&M,10,0.5209537394338873
Furman,15,Idaho,15,0.2888179562638306
Furman,15,Howard,16,0.8204421164548024
Furman,15,Saint Louis,9,0.2921296569755005
Furman,15,Akron,12,0.3317427268391084
Furman,15,Hofstra,13,0.3711876707129576
Furman,15,Miami (OH),11,0.17655750115764007
Furman,15,Wright State,14,0.46380980480442924
Furman,15,Santa Clara,10,0.35335838239935513
Furman,15,Tennessee State,15,0.64907189186196
LIU,16,Duke,1,0.007286523101282508
LIU,16,Ohio State,8,0.02973937297380858
LIU,16,St. John's,5,0.01690951608653616
LIU,16,Kansas,4,0.013295358279042654
LIU,16,Louisville,6,0.02985968510300449
LIU,16,Michigan State,3,0.01929113917348069
LIU,16,UCLA,7,0.023985613387873802
LIU,16,UConn,2,0.013853625488185825
LIU,16,Arizona,1,0.00733540585316995
LIU,16,Villanova,8,0.03876929128001421
LIU,16,Wisconsin,5,0.01732096567631086
LIU,16,Arkansas,4,0.013870819915245946
LIU,16,BYU,6,0.019112145945681086
LIU,16,Gonzaga,3,0.03807579500591332
LIU,16,Miami (FL),7,0.04855711988262584
LIU,16,Purdue,2,0.006957160691863202
LIU,16,Florida,1,0.013188500512776983
LIU,16,Clemson,8,0.032906283121988095
LIU,16,Vanderbilt,5,0.01658772845324549
LIU,16,Nebraska,4,0.02878403388765674
LIU,16,North Carolina,6,0.03151607642948907
LIU,16,Illinois,3,0.02704992021193768
LIU,16,Saint Mary's,7,0.02831163275584719
LIU,16,Houston,2,0.011327166419835557
LIU,16,Michigan,1,0.005366464650780257
LIU,16,Georgia,8,0.057776616288510926
LIU,16,Texas Tech,5,0.019467532757612892
LIU,16,Alabama,4,0.016808983788869764
LIU,16,Tennessee,6,0.025716277193010086
LIU,16,Virginia,3,0.01773608805346903
LIU,16,Kentucky,7,0.02167843710283659
LIU,16,Iowa State,2,0.01442003174081143
LIU,16,Siena,16,0.5561011725100369
LIU,16,TCU,9,0.044055883779682344
LIU,16,Northern Iowa,12,0.03615005963137766
LIU,16,California Baptist,13,0.26850137348108055
LIU,16,South Florida,11,0.0404443019150244
LIU,16,North Dakota State,14,0.046323581321099754
LIU,16,UCF,10,0.040389405935811945
LIU,16,Furman,15,0.06187344860848916
LIU,16,Utah State,9,0.0151105692911566
LIU,16,High Point,12,0.007735984126766284
LIU,16,Hawaii,13,0.14564848086809845
LIU,16,Texas,11,0.027051606646844924
LIU,16,Kennesaw State,14,0.006237609743193122
LIU,16,Missouri,10,0.06122894501205639
LIU,16,Queens,15,0.3604607473471749
LIU,16,Prairie View A&M,16,0.020863662620982944
LIU,16,Iowa,9,0.045749233051488494
LIU,16,McNeese,12,0.01347382415689672
LIU,16,Troy,13,0.03837116697482346
LIU,16,VCU,11,0.08526471443581334
LIU,16,Penn,14,0.07808805754384215
LIU,16,Texas A&M,10,0.06692396098953919
LIU,16,Idaho,15,0.026085966161414648
LIU,16,Howard,16,0.23157343339576694
LIU,16,Saint Louis,9,0.02649732160678766
LIU,16,Akron,12,0.03170362460882256
LIU,16,Hofstra,13,0.03747381778371439
LIU,16,Miami (OH),11,0.013944316497124083
LIU,16,Wright State,14,0.05397193309612019
LIU,16,Santa Clara,10,0.0347870638840255
LIU,16,Tennessee State,15,0.10872496669487447
Utah State,9,Duke,1,0.3235990748917462
Utah State,9,Ohio State,8,0.6664210399724326
Utah State,9,St. John's,5,0.5285465000233848
Utah State,9,Kansas,4,0.4675902942586627
Utah State,9,Louisville,6,0.6673454936696954
Utah State,9,Michigan State,3,0.5618085387593793
Utah State,9,UCLA,7,0.6156468734842394
Utah State,9,UConn,2,0.47798352078764145
Utah State,9,Arizona,1,0.3250751059203066
Utah State,9,Villanova,8,0.7244310960862975
Utah State,9,Wisconsin,5,0.5346369428302877
Utah State,9,Arkansas,4,0.47829737387342863
Utah State,9,BYU,6,0.5594674075789544
Utah State,9,Gonzaga,3,0.7206681064122726
Utah State,9,Miami (FL),7,0.7688619193027102
Utah State,9,Purdue,2,0.31348696548945326
Utah State,9,Florida,1,0.4655549381670913
Utah State,9,Clemson,8,0.6892259723446212
Utah State,9,Vanderbilt,5,0.5236747006250719
Utah State,9,Nebraska,4,0.6589024354039197
Utah State,9,North Carolina,6,0.6795927382507367
Utah State,9,Illinois,3,0.6443938272438323
Utah State,9,Saint Mary's,7,0.6550636633179012
Utah State,9,Houston,2,0.427508285481791
Utah State,9,Michigan,1,0.2601729013038893
Utah State,9,Georgia,8,0.7998691384368016
Utah State,9,Texas Tech,5,0.5640922744211383
Utah State,9,Alabama,4,0.5270348583273426
Utah State,9,Tennessee,6,0.6324069281427729
Utah State,9,Virginia,3,0.5406293057166284
Utah State,9,Kentucky,7,0.5908824566662741
Utah State,9,Iowa State,2,0.4881329776586631
Utah State,9,Siena,16,0.9879013444242
Utah State,9,TCU,9,0.750240316601123
Utah State,9,Northern Iowa,12,0.7096897881043471
Utah State,9,California Baptist,13,0.9598785482368901
Utah State,9,South Florida,11,0.7331356624913072
Utah State,9,North Dakota State,14,0.7599602595211675
Utah State,9,UCF,10,0.7328586408898902
Utah State,9,Furman,15,0.81127883778416
Utah State,9,LIU,16,0.9848894307088435
Utah State,9,High Point,12,0.33693754918199453
Utah State,9,Hawaii,13,0.9174344234246218
Utah State,9,Texas,11,0.6444085103020065
Utah State,9,Kennesaw State,14,0.29033323829707874
Utah State,9,Missouri,10,0.8095645677430965
Utah State,9,Queens,15,0.9735004361192902
Utah State,9,Prairie View A&M,16,0.5813878001344898
Utah State,9,Iowa,9,0.7575664239193569
Utah State,9,McNeese,12,0.47095621310565705
Utah State,9,Troy,13,0.7222826550355275
Utah State,9,VCU,11,0.8586668225347858
Utah State,9,Penn,14,0.8466445280875132
Utah State,9,Texas A&M,10,0.8237850818611279
Utah State,9,Idaho,15,0.635806595805186
Utah State,9,Howard,16,0.9515558574613799
Utah State,9,Saint Louis,9,0.6395192142955847
Utah State,9,Akron,12,0.6809253799290633
Utah State,9,Hofstra,13,0.717321952507771
Utah State,9,Miami (OH),11,0.4796348000189102
Utah State,9,Wright State,14,0.7880693251136988
Utah State,9,Santa Clara,10,0.7014122166235066
Utah State,9,Tennessee State,15,0.8882811963356005
High Point,12,Duke,1,0.48492729887144553
High Point,12,Ohio State,8,0.7972207462982986
High Point,12,St. John's,5,0.6881065112441304
High Point,12,Kansas,4,0.6334742879742759
High Point,12,Louisville,6,0.7978926449401452
High Point,12,Michigan State,3,0.7161567164500431
High Point,12,UCLA,7,0.7591606666390588
High Point,12,UConn,2,0.643100935996819
High Point,12,Arizona,1,0.48660980622502525
High Point,12,Villanova,8,0.8380134075088648
High Point,12,Wisconsin,5,0.6933316566265973
High Point,12,Arkansas,4,0.6433895807223282
High Point,12,BYU,6,0.7142207486385694
High Point,12,Gonzaga,3,0.8354491207410182
High Point,12,Miami (FL),7,0.8674810130371031
High Point,12,Purdue,2,0.47330145591980977
High Point,12,Florida,1,0.6315734207142372
High Point,12,Clemson,8,0.8135849520456052
High Point,12,Vanderbilt,5,0.6838974404846899
High Point,12,Nebraska,4,0.7917289109826854
High Point,12,North Carolina,6,0.8067255627128949
High Point,12,Illinois,3,0.780992195532039
High Point,12,Saint Mary's,7,0.7889060824904388
High Point,12,Houston,2,0.5950656998890373
High Point,12,Michigan,1,0.4090005677387809
High Point,12,Georgia,8,0.8871994156369147
High Point,12,Texas Tech,5,0.7180397535763721
High Point,12,Alabama,4,0.6868033164099342
High Point,12,Tennessee,6,0.7719804927987833
High Point,12,Virginia,3,0.6984331864763623
High Point,12,Kentucky,7,0.739733943332993
High Point,12,Iowa State,2,0.6523748498874886
High Point,12,Siena,16,0.9938152213774106
High Point,12,TCU,9,0.8553094450192784
High Point,12,Northern Iowa,12,0.8279046760358029
High Point,12,California Baptist,13,0.9792017163300757
High Point,12,South Florida,11,0.8439032586940294
High Point,12,North Dakota State,14,0.8616941942768787
High Point,12,UCF,10,0.8437167095034125
High Point,12,Furman,15,0.8942883163623919
High Point,12,LIU,16,0.9922640158732338
High Point,12,Utah State,9,0.663062450818006
High Point,12,Hawaii,13,0.9562680723908495
High Point,12,Texas,11,0.7810031552238303
High Point,12,Kennesaw State,14,0.44601264240909133
High Point,12,Missouri,10,0.8932288361119063
High Point,12,Queens,15,0.9863563243099286
High Point,12,Prairie View A&M,16,0.7321277104436962
High Point,12,Iowa,9,0.8601281860270283
High Point,12,McNeese,12,0.6366065109312253
High Point,12,Troy,13,0.8365507003589587
High Point,12,VCU,11,0.922815630632357
High Point,12,Penn,14,0.9157144337867077
High Point,12,Texas A&M,10,0.9019584315730751
High Point,12,Idaho,15,0.7745494998625403
High Point,12,Howard,16,0.9747820665071383
High Point,12,Saint Louis,9,0.7773430635736183
High Point,12,Akron,12,0.8076790716471286
High Point,12,Hofstra,13,0.8331596257995254
High Point,12,Miami (OH),11,0.644618243554365
High Point,12,Wright State,14,0.8797747060778461
High Point,12,Santa Clara,10,0.8221530710067408
High Point,12,Tennessee State,15,0.9399288734709779
Hawaii,13,Duke,1,0.04127810129992918
Hawaii,13,Ohio State,8,0.15239405652514057
Hawaii,13,St. John's,5,0.09164790578750318
Hawaii,13,Kansas,4,0.07324976182120586
Hawaii,13,Louisville,6,0.15293236246494307
Hawaii,13,Michigan State,3,0.10344838370499668
Hawaii,13,UCLA,7,0.12599141290529758
Hawaii,13,UConn,2,0.07613125227504752
Hawaii,13,Arizona,1,0.04154547826649816
Hawaii,13,Villanova,8,0.19132256217393317
Hawaii,13,Wisconsin,5,0.0937045827977574
Hawaii,13,Arkansas,4,0.07621976833903973
Hawaii,13,BYU,6,0.10257020366254622
Hawaii,13,Gonzaga,3,0.18843517634869317
Hawaii,13,Miami (FL),7,0.23039323053682056
Hawaii,13,Purdue,2,0.03947336053779665
Hawaii,13,Florida,1,0.07269653918448479
Hawaii,13,Clemson,8,0.16638252638103934
Hawaii,13,Vanderbilt,5,0.09003410393908799
Hawaii,13,Nebraska,4,0.14810001176143192
Hawaii,13,North Carolina,6,0.16028791177018836
Hawaii,13,Illinois,3,0.14021540385885595
Hawaii,13,Saint Mary's,7,0.14596370463301328
Hawaii,13,Houston,2,0.06297259766344501
Hawaii,13,Michigan,1,0.030677783520722757
Hawaii,13,Georgia,8,0.26453846358176003
Hawaii,13,Texas Tech,5,0.10431244227671811
Hawaii,13,Alabama,4,0.09114422655616576
Hawaii,13,Tennessee,6,0.13407119351413466
Hawaii,13,Virginia,3,0.09577193593908376
Hawaii,13,Kentucky,7,0.11502868936631157
Hawaii,13,Iowa State,2,0.07903980246648837
Hawaii,13,Siena,16,0.8802184283547327
Hawaii,13,TCU,9,0.21280598329971004
Hawaii,13,Northern Iowa,12,0.18033043816696123
Hawaii,13,California Baptist,13,0.6828515136016396
Hawaii,13,South Florida,11,0.19822934599084657
Hawaii,13,North Dakota State,14,0.2217449221191446
Hawaii,13,UCF,10,0.1980044777873668
Hawaii,13,Furman,15,0.27895581105663314
Hawaii,13,LIU,16,0.8543515191319018
Hawaii,13,Utah State,9,0.0825655765753783
Hawaii,13,High Point,12,0.04373192760915068
Hawaii,13,Texas,11,0.1402231288016951
Hawaii,13,Kennesaw State,14,0.03551105176504427
Hawaii,13,Missouri,10,0.2767170643313866
Hawaii,13,Queens,15,0.7677735283354459
Hawaii,13,Prairie View A&M,16,0.11110383555290725
Hawaii,13,Iowa,9,0.21949618138341698
Hawaii,13,McNeese,12,0.07417250920725206
Hawaii,13,Troy,13,0.18966697107626562
Hawaii,13,VCU,11,0.35349140020510267
Hawaii,13,Penn,14,0.3319306534405957
Hawaii,13,Texas A&M,10,0.2961325368675874
Hawaii,13,Idaho,15,0.13578147194055784
Hawaii,13,Howard,16,0.6386936480484805
Hawaii,13,Saint Louis,9,0.1376781040532917
Hawaii,13,Akron,12,0.16111428448953405
Hawaii,13,Hofstra,13,0.1859154695522391
Hawaii,13,Miami (OH),11,0.07659796876856277
Hawaii,13,Wright State,14,0.250741520635916
Hawaii,13,Santa Clara,10,0.17451556460534254
Hawaii,13,Tennessee State,15,0.4171011445202345
Texas,11,Duke,1,0.20885666671976705
Texas,11,Ohio State,8,0.5243536579607955
Texas,11,St. John's,5,0.3821954599849917
Texas,11,Kansas,4,0.3264311574582408
Texas,11,Louisville,6,0.5253914323020172
Texas,11,Michigan State,3,0.4143417979960356
Texas,11,UCLA,7,0.4691795057509848
Texas,11,UConn,2,0.3356649363756485
Texas,11,Arizona,1,0.20997179212261377
Texas,11,Villanova,8,0.5919418374150189
Texas,11,Wisconsin,5,0.3879873418166043
Texas,11,Arkansas,4,0.3359454798496312
Texas,11,BYU,6,0.41203734498355243
Texas,11,Gonzaga,3,0.5874000836077053
Texas,11,Miami (FL),7,0.6473351111971787
Texas,11,Purdue,2,0.2012632415982957
Texas,11,Florida,1,0.324635590437642
Texas,11,Clemson,8,0.550317313646707
Texas,11,Vanderbilt,5,0.37759222569626344
Texas,11,Nebraska,4,0.5159587369678956
Texas,11,North Carolina,6,0.5392566709978948
Texas,11,Illinois,3,0.4999839808346679
Texas,11,Saint Mary's,7,0.5117034298153227
Texas,11,Houston,2,0.2918171573337883
Texas,11,Michigan,1,0.16251672413963908
Texas,11,Georgia,8,0.6880302099214692
Texas,11,Texas Tech,5,0.4165959909475001
Texas,11,Alabama,4,0.38076433351572414
Texas,11,Tennessee,6,0.4870044851397529
Texas,11,Virginia,3,0.39372668069376876
Texas,11,Kentucky,7,0.44350831355888526
Texas,11,Iowa State,2,0.34478841114628095
Texas,11,Siena,16,0.9782879832875232
Texas,11,TCU,9,0.6237143905624002
Texas,11,Northern Iowa,12,0.5742781402713666
Texas,11,California Baptist,13,0.9295858763461997
Texas,11,South Florida,11,0.6025352805420471
Texas,11,North Dakota State,14,0.6359691317378711
Texas,11,UCF,10,0.6021962494617799
Texas,11,Furman,15,0.7034520802466866
Texas,11,LIU,16,0.9729483933531552
Texas,11,Utah State,9,0.35559148969799403
Texas,11,High Point,12,0.21899684477617004
Texas,11,Hawaii,13,0.8597768711983051
Texas,11,Kennesaw State,14,0.18417455564825233
Texas,11,Missouri,10,0.7011191923053511
Texas,11,Queens,15,0.952988908893593
Texas,11,Prairie View A&M,16,0.4338703800762784
Texas,11,Iowa,9,0.6329360195229973
Texas,11,McNeese,12,0.32940964263945177
Texas,11,Troy,13,0.589345994230941
Texas,11,VCU,11,0.7702477443031407
Texas,11,Penn,14,0.7528688851136943
Texas,11,Texas A&M,10,0.7206433372318406
Texas,11,Idaho,15,0.49066585432543774
Texas,11,Howard,16,0.9155323183292562
Texas,11,Saint Louis,9,0.4946821313915307
Texas,11,Akron,12,0.5407785848162475
Texas,11,Hofstra,13,0.5833803966577786
Texas,11,Miami (OH),11,0.33714209035881243
Texas,11,Wright State,14,0.672337550243025
Texas,11,Santa Clara,10,0.5645088280437218
Texas,11,Tennessee State,15,0.8143841602887308
Kennesaw State,14,Duke,1,0.5390417350150636
Kennesaw State,14,Ohio State,8,0.8300255304442821
Kennesaw State,14,St. John's,5,0.7326435406555911
Kennesaw State,14,Kansas,4,0.6822096888037212
Kennesaw State,14,Louisville,6,0.830611827328952
Kennesaw State,14,Michigan State,3,0.7580964123133527
Kennesaw State,14,UCLA,7,0.7965513504646462
Kennesaw State,14,UConn,2,0.6911803308691267
Kennesaw State,14,Arizona,1,0.5407148951989917
Kennesaw State,14,Villanova,8,0.8653336711492193
Kennesaw State,14,Wisconsin,5,0.7374072927177205
Kennesaw State,14,Arkansas,4,0.6914487473269854
Kennesaw State,14,BYU,6,0.7563491758082767
Kennesaw State,14,Gonzaga,3,0.8631312347840417
Kennesaw State,14,Miami (FL),7,0.8904808580078277
Kennesaw State,14,Purdue,2,0.527447060509316
Kennesaw State,14,Florida,1,0.6804340680935471
Kennesaw State,14,Clemson,8,0.8442595707309939
Kennesaw State,14,Vanderbilt,5,0.728798621930145
Kennesaw State,14,Nebraska,4,0.8252273696360147
Kennesaw State,14,North Carolina,6,0.8383045693173213
Kennesaw State,14,Illinois,3,0.815815816363736
Kennesaw State,14,Saint Mary's,7,0.8227569247546976
Kennesaw State,14,Houston,2,0.6460546456134082
Kennesaw State,14,Michigan,1,0.4622460112941327
Kennesaw State,14,Georgia,8,0.9071432865056974
Kennesaw State,14,Texas Tech,5,0.7597945396326777
Kennesaw State,14,Alabama,4,0.7314538111123263
Kennesaw State,14,Tennessee,6,0.80788454926974
Kennesaw State,14,Virginia,3,0.7420483989696728
Kennesaw State,14,Kentucky,7,0.7792637048444382
Kennesaw State,14,Iowa State,2,0.6997881268141073
Kennesaw State,14,Siena,16,0.9950146539790824
Kennesaw State,14,TCU,9,0.8801298666330887
Kennesaw State,14,Northern Iowa,12,0.8566381882211057
Kennesaw State,14,California Baptist,13,0.9831872450801525
Kennesaw State,14,South Florida,11,0.8703837994068001
Kennesaw State,14,North Dakota State,14,0.8855659032334685
Kennesaw State,14,UCF,10,0.8702240301405595
Kennesaw State,14,Furman,15,0.9131015868896056
Kennesaw State,14,LIU,16,0.993762390256807
Kennesaw State,14,Utah State,9,0.7096667617029218
Kennesaw State,14,High Point,12,0.5539873575909093
Kennesaw State,14,Hawaii,13,0.9644889482349558
Kennesaw State,14,Texas,11,0.8158254443517481
Kennesaw State,14,Missouri,10,0.9122121506117828
Kennesaw State,14,Queens,15,0.9889862522893298
Kennesaw State,14,Prairie View A&M,16,0.7724573668768464
Kennesaw State,14,Iowa,9,0.8842338761649121
Kennesaw State,14,McNeese,12,0.6851324432622697
Kennesaw State,14,Troy,13,0.8640776474355408
Kennesaw State,14,VCU,11,0.9369101251725137
Kennesaw State,14,Penn,14,0.9310087184732005
Kennesaw State,14,Texas A&M,10,0.9195294983565349
Kennesaw State,14,Idaho,15,0.8101485212914983
Kennesaw State,14,Howard,16,0.9795968759063476
Kennesaw State,14,Saint Louis,9,0.8126076970301169
Kennesaw State,14,Akron,12,0.8391333512010252
Kennesaw State,14,Hofstra,13,0.8611628911446079
Kennesaw State,14,Miami (OH),11,0.6925909422401586
Kennesaw State,14,Wright State,14,0.9008846583724216
Kennesaw State,14,Santa Clara,10,0.8516748416590156
Kennesaw State,14,Tennessee State,15,0.9510640668376313
Missouri,10,Duke,1,0.10115432898718257
Missouri,10,Ohio State,8,0.3197020773965718
Missouri,10,St. John's,5,0.20868453061701278
Missouri,10,Kansas,4,0.17122018211583018
Missouri,10,Louisville,6,0.3206078288696502
Missouri,10,Michigan State,3,0.2317104477520833
Missouri,10,UCLA,7,0.27367197461930154
Missouri,10,UConn,2,0.17721864654025057
Missouri,10,Arizona,1,0.10176838159586103
Missouri,10,Villanova,8,0.38210233585482084
Missouri,10,Wisconsin,5,0.21275247796560517
Missouri,10,Arkansas,4,0.17740212600070887
Missouri,10,BYU,6,0.2300227959293862
Missouri,10,Gonzaga,3,0.37768043947391877
Missouri,10,Miami (FL),7,0.4389838120415908
Missouri,10,Purdue,2,0.09699656746777956
Missouri,10,Florida,1,0.17006281264050827
Missouri,10,Clemson,8,0.3428362735846014
Missouri,10,Vanderbilt,5,0.2054760472040307
Missouri,10,Nebraska,4,0.312431458479923
Missouri,10,North Carolina,6,0.3328589849492171
Missouri,10,Illinois,3,0.29886738053471057
Missouri,10,Saint Mary's,7,0.3087839117648777
Missouri,10,Houston,2,0.14941357046360595
Missouri,10,Michigan,1,0.07640303103603473
Missouri,10,Georgia,8,0.48457822899317543
Missouri,10,Texas Tech,5,0.23336696544056015
Missouri,10,Alabama,4,0.2076847036990092
Missouri,10,Tennessee,6,0.28810061399588377
